country,lead_time_group,n_obs,variable,rmse
Belgium,0h,744,snow_depth,0.0015554275420956378
Belgium,0h,744,weather_code,18.50268797676682
Belgium,0h,744,pressure_msl,0.427546136603678
Belgium,0h,744,surface_pressure,0.4215945154812531
Belgium,0h,744,cloud_cover,43.66080770018184
Belgium,0h,744,wind_speed_10m,2.518746914937143
Belgium,0h,744,wind_gusts_10m,4.379270573130664
Belgium,1-6h,4098,temperature_2m,1.3076286286830403
Belgium,1-6h,4098,relative_humidity_2m,13.725752834493155
Belgium,1-6h,4098,dew_point_2m,6.505060912238834
Belgium,1-6h,4098,apparent_temperature,1.398044719798116
Belgium,1-6h,4098,precipitation,0.3929403865587886
Belgium,1-6h,4098,rain,0.38740543013892115
Belgium,1-6h,4098,showers,0.009629546203123326
Belgium,1-6h,4098,snowfall,0.038567567932682366
Belgium,1-6h,4098,snow_depth,0.0017673355272240156
Belgium,1-6h,4098,weather_code,17.74954546122348
Belgium,1-6h,4098,pressure_msl,0.41205007111148007
Belgium,1-6h,4098,surface_pressure,0.4070630683690959
Belgium,1-6h,4098,cloud_cover,41.66586041191638
Belgium,1-6h,4098,wind_speed_10m,2.723521533992353
Belgium,1-6h,4098,wind_gusts_10m,4.504570641225003
Belgium,13-18h,1856,temperature_2m,1.3947600522843617
Belgium,13-18h,1856,relative_humidity_2m,15.23151083818651
Belgium,13-18h,1856,dew_point_2m,7.556171119208367
Belgium,13-18h,1856,apparent_temperature,1.4683184435687437
Belgium,13-18h,1856,precipitation,0.42351413688084966
Belgium,13-18h,1856,rain,0.42376849974875475
Belgium,13-18h,1856,showers,0.0032826608214930643
Belgium,13-18h,1856,snowfall,0.00459572515009029
Belgium,13-18h,1856,snow_depth,0.0026261286571944513
Belgium,13-18h,1856,weather_code,17.570179478211134
Belgium,13-18h,1856,pressure_msl,0.48828959044600784
Belgium,13-18h,1856,surface_pressure,0.4832317570632992
Belgium,13-18h,1856,cloud_cover,42.95129308398301
Belgium,13-18h,1856,wind_speed_10m,2.786522752773452
Belgium,13-18h,1856,wind_gusts_10m,4.952149263459877
Belgium,19-24h,676,temperature_2m,1.3996724046135534
Belgium,19-24h,676,relative_humidity_2m,15.838216832271097
Belgium,19-24h,676,dew_point_2m,8.013252706292947
Belgium,19-24h,676,apparent_temperature,1.554264985441805
Belgium,19-24h,676,precipitation,0.3118943835802045
Belgium,19-24h,676,rain,0.31127719338920473
Belgium,19-24h,676,showers,0.005439282932204212
Belgium,19-24h,676,snowfall,0
Belgium,19-24h,676,snow_depth,0.002826334318595975
Belgium,19-24h,676,weather_code,17.91226151065341
Belgium,19-24h,676,pressure_msl,0.5510882187563729
Belgium,19-24h,676,surface_pressure,0.5466682301415997
Belgium,19-24h,676,cloud_cover,45.38826582450813
Belgium,19-24h,676,wind_speed_10m,2.4125411974898583
Belgium,19-24h,676,wind_gusts_10m,4.796220158692768
Belgium,7-12h,2956,temperature_2m,1.3169268568960362
Belgium,7-12h,2956,relative_humidity_2m,13.71422027015766
Belgium,7-12h,2956,dew_point_2m,6.599827262265703
Belgium,7-12h,2956,apparent_temperature,1.41876559203488
Belgium,7-12h,2956,precipitation,0.3545041706899029
Belgium,7-12h,2956,rain,0.3511483192098421
Belgium,7-12h,2956,showers,0
Belgium,7-12h,2956,snowfall,0.028089842331690207
Belgium,7-12h,2956,snow_depth,0.002614107661005725
Belgium,7-12h,2956,weather_code,18.469537513633732
Belgium,7-12h,2956,pressure_msl,0.46045221050579876
Belgium,7-12h,2956,surface_pressure,0.4565120454401328
Belgium,7-12h,2956,cloud_cover,41.64836855770305
Belgium,7-12h,2956,wind_speed_10m,2.817156984918045
Belgium,7-12h,2956,wind_gusts_10m,4.69297909371211
Bolivia,0h,744,temperature_2m,2.4631149960712286
Bolivia,0h,744,relative_humidity_2m,12.596402456205885
Bolivia,0h,744,dew_point_2m,3.4831391107040397
Bolivia,0h,744,apparent_temperature,2.8932578281610253
Bolivia,0h,744,precipitation,0.4855713849605155
Bolivia,0h,744,rain,0.40043658969378837
Bolivia,0h,744,showers,0.3722930976228735
Bolivia,0h,744,snowfall,0
Bolivia,0h,744,snow_depth,0
Bolivia,0h,744,weather_code,30.37317187737351
Bolivia,0h,744,pressure_msl,1.6932027297021937
Bolivia,0h,744,surface_pressure,1.4045433191909273
Bolivia,0h,744,cloud_cover,34.77635922994704
Bolivia,0h,744,wind_speed_10m,4.884218606681059
Bolivia,0h,744,wind_gusts_10m,7.472935036818942
Bolivia,1-6h,4080,temperature_2m,2.440262763093593
Bolivia,1-6h,4080,relative_humidity_2m,13.154343948136766
Bolivia,1-6h,4080,dew_point_2m,3.2898521928774236
Bolivia,1-6h,4080,apparent_temperature,2.807350296324723
Bolivia,1-6h,4080,precipitation,0.5382160073690073
Bolivia,1-6h,4080,rain,0.4346172532962136
Bolivia,1-6h,4080,showers,0.3315811792478164
Bolivia,1-6h,4080,snowfall,0.10193567752725821
Bolivia,1-6h,4080,snow_depth,0.0022250798619727927
Bolivia,1-6h,4080,weather_code,31.107144063136136
Bolivia,1-6h,4080,pressure_msl,1.692739686738283
Bolivia,1-6h,4080,surface_pressure,1.3519720527335441
Bolivia,1-6h,4080,cloud_cover,33.77767565344039
Bolivia,1-6h,4080,wind_speed_10m,4.744657986806289
Bolivia,1-6h,4080,wind_gusts_10m,7.6062161755898
Bolivia,13-18h,1856,temperature_2m,2.939052231118287
Bolivia,13-18h,1856,relative_humidity_2m,12.917802137707696
Bolivia,13-18h,1856,dew_point_2m,2.624238395262979
Bolivia,13-18h,1856,apparent_temperature,3.1760112427057154
Bolivia,13-18h,1856,precipitation,0.6445644747183679
Bolivia,13-18h,1856,rain,0.5701255155211665
Bolivia,13-18h,1856,showers,0.3957751015848303
Bolivia,13-18h,1856,snowfall,0.006499336836196816
Bolivia,13-18h,1856,snow_depth,0
Bolivia,13-18h,1856,weather_code,33.06540670685384
Bolivia,13-18h,1856,pressure_msl,1.9379184753857346
Bolivia,13-18h,1856,surface_pressure,1.447024295008497
Bolivia,13-18h,1856,cloud_cover,33.324957640245216
Bolivia,13-18h,1856,wind_speed_10m,6.3670640259341535
Bolivia,13-18h,1856,wind_gusts_10m,9.43710406796784
Bolivia,19-24h,664,temperature_2m,2.760647514405847
Bolivia,19-24h,664,relative_humidity_2m,13.903605322500184
Bolivia,19-24h,664,dew_point_2m,2.6654245350051142
Bolivia,19-24h,664,apparent_temperature,2.748641504540366
Bolivia,19-24h,664,precipitation,0.7879552614050519
Bolivia,19-24h,664,rain,0.7053367989832943
Bolivia,19-24h,664,showers,0.5818800025343692
Bolivia,19-24h,664,snowfall,0
Bolivia,19-24h,664,snow_depth,0
Bolivia,19-24h,664,weather_code,38.78706932713468
Bolivia,19-24h,664,pressure_msl,1.9273632028402568
Bolivia,19-24h,664,surface_pressure,1.358052734217517
Bolivia,19-24h,664,cloud_cover,33.3966216457503
Bolivia,19-24h,664,wind_speed_10m,7.072877943923432
Bolivia,19-24h,664,wind_gusts_10m,8.523574678572649
Bolivia,7-12h,2956,temperature_2m,2.6789789624895217
Bolivia,7-12h,2956,relative_humidity_2m,12.446013322824905
Bolivia,7-12h,2956,dew_point_2m,2.929355413632415
Bolivia,7-12h,2956,apparent_temperature,2.9742068910184893
Bolivia,7-12h,2956,precipitation,0.5232703319745571
Bolivia,7-12h,2956,rain,0.45198771643169916
Bolivia,7-12h,2956,showers,0.32385407429021296
Bolivia,7-12h,2956,snowfall,0.11739533385687316
Bolivia,7-12h,2956,snow_depth,0.002574991624721984
Bolivia,7-12h,2956,weather_code,31.495902605262202
Bolivia,7-12h,2956,pressure_msl,1.8483141570833375
Bolivia,7-12h,2956,surface_pressure,1.3911327536561684
Bolivia,7-12h,2956,cloud_cover,34.11973464561051
Bolivia,7-12h,2956,wind_speed_10m,5.216604591507845
Bolivia,7-12h,2956,wind_gusts_10m,8.1640267565873
Brazil,0h,1116,temperature_2m,1.6449226757872226
Brazil,0h,1116,relative_humidity_2m,8.6547685076579
Brazil,0h,1116,dew_point_2m,1.0757676262386233
Brazil,0h,1116,apparent_temperature,1.8343057049889038
Brazil,0h,1116,precipitation,0.749599654200201
Brazil,0h,1116,rain,0.6844143036700069
Brazil,0h,1116,showers,0.3538573918451342
Brazil,0h,1116,snowfall,0
Brazil,0h,1116,snow_depth,0
Brazil,0h,1116,weather_code,26.93324417104373
Brazil,0h,1116,pressure_msl,0.6039594564948927
Brazil,0h,1116,surface_pressure,0.5434029244964147
Brazil,0h,1116,cloud_cover,32.041052296359815
Brazil,0h,1116,wind_speed_10m,4.1332986470969155
Brazil,0h,1116,wind_gusts_10m,9.642003205063334
Brazil,1-6h,6114,temperature_2m,1.6920497583377605
Brazil,1-6h,6114,relative_humidity_2m,8.663539608473876
Brazil,1-6h,6114,dew_point_2m,1.0883088229955733
Brazil,1-6h,6114,apparent_temperature,1.9078312517229357
Brazil,1-6h,6114,precipitation,0.6970708376475983
Brazil,1-6h,6114,rain,0.6379734639158423
Brazil,1-6h,6114,showers,0.3642334586916575
Brazil,1-6h,6114,snowfall,0
Brazil,1-6h,6114,snow_depth,0
Brazil,1-6h,6114,weather_code,24.725599087693276
Brazil,1-6h,6114,pressure_msl,0.5711296475020403
Brazil,1-6h,6114,surface_pressure,0.5089708808370792
Brazil,1-6h,6114,cloud_cover,33.55737595806189
Brazil,1-6h,6114,wind_speed_10m,4.15986399214017
Brazil,1-6h,6114,wind_gusts_10m,9.583209781456695
Brazil,13-18h,2784,temperature_2m,2.1907131573830094
Brazil,13-18h,2784,relative_humidity_2m,10.423882558154945
Brazil,13-18h,2784,dew_point_2m,1.214022477021181
Brazil,13-18h,2784,apparent_temperature,2.3827821684050274
Brazil,13-18h,2784,precipitation,0.7296816736273334
Brazil,13-18h,2784,rain,0.6164355733504954
Brazil,13-18h,2784,showers,0.5050179238881288
Brazil,13-18h,2784,snowfall,0
Brazil,13-18h,2784,snow_depth,0
Brazil,13-18h,2784,weather_code,26.00087034352292
Brazil,13-18h,2784,pressure_msl,0.7489600069122653
Brazil,13-18h,2784,surface_pressure,0.6497070515806042
Brazil,13-18h,2784,cloud_cover,34.16333737634037
Brazil,13-18h,2784,wind_speed_10m,3.751497785176463
Brazil,13-18h,2784,wind_gusts_10m,8.662869553909143
Brazil,19-24h,984,temperature_2m,1.680906646566532
Brazil,19-24h,984,relative_humidity_2m,10.039657137928291
Brazil,19-24h,984,dew_point_2m,1.1302744468505213
Brazil,19-24h,984,apparent_temperature,1.7821495197006074
Brazil,19-24h,984,precipitation,0.46505966047903796
Brazil,19-24h,984,rain,0.32422515513067796
Brazil,19-24h,984,showers,0.3874032793007929
Brazil,19-24h,984,snowfall,0
Brazil,19-24h,984,snow_depth,0
Brazil,19-24h,984,weather_code,24.653863959429998
Brazil,19-24h,984,pressure_msl,0.6594066068600831
Brazil,19-24h,984,surface_pressure,0.5798794379882962
Brazil,19-24h,984,cloud_cover,35.95799830742004
Brazil,19-24h,984,wind_speed_10m,3.5594258237982643
Brazil,19-24h,984,wind_gusts_10m,7.755332547791182
Brazil,7-12h,4434,temperature_2m,1.8913222052992469
Brazil,7-12h,4434,relative_humidity_2m,9.498593300880636
Brazil,7-12h,4434,dew_point_2m,1.175875761696925
Brazil,7-12h,4434,apparent_temperature,2.088139067014816
Brazil,7-12h,4434,precipitation,0.8382873674459647
Brazil,7-12h,4434,rain,0.7602109006332307
Brazil,7-12h,4434,showers,0.4354876361976427
Brazil,7-12h,4434,snowfall,0
Brazil,7-12h,4434,snow_depth,0
Brazil,7-12h,4434,weather_code,25.524281557572213
Brazil,7-12h,4434,pressure_msl,0.6500685228098774
Brazil,7-12h,4434,surface_pressure,0.5659205999030934
Brazil,7-12h,4434,cloud_cover,33.543231787307434
Brazil,7-12h,4434,wind_speed_10m,3.975051311288867
Brazil,7-12h,4434,wind_gusts_10m,9.420558091199359
Bulgaria,0h,372,temperature_2m,1.5593629799459157
Bulgaria,0h,372,relative_humidity_2m,9.258532826940069
Bulgaria,0h,372,dew_point_2m,1.700743038121994
Bulgaria,0h,372,apparent_temperature,1.8575912255634506
Bulgaria,0h,372,precipitation,0.2619201224374225
Bulgaria,0h,372,rain,0.2571556576435069
Bulgaria,0h,372,showers,0.05632089319917333
Bulgaria,0h,372,snowfall,0.015397947077242095
Bulgaria,0h,372,snow_depth,0.001270001270001905
Bulgaria,0h,372,weather_code,26.53786096346367
Bulgaria,0h,372,pressure_msl,0.5715005715008546
Bulgaria,0h,372,surface_pressure,0.5497800146568885
Bulgaria,0h,372,cloud_cover,27.82298114095419
Bulgaria,0h,372,wind_speed_10m,3.3095008232246643
Bulgaria,0h,372,wind_gusts_10m,7.017796118838977
Bulgaria,1-6h,2038,temperature_2m,1.7678876913160992
Bulgaria,1-6h,2038,relative_humidity_2m,9.817970345624213
Bulgaria,1-6h,2038,dew_point_2m,1.7560605836095644
Bulgaria,1-6h,2038,apparent_temperature,2.0257977989613725
Bulgaria,1-6h,2038,precipitation,0.40979182824043703
Bulgaria,1-6h,2038,rain,0.3931578701908845
Bulgaria,1-6h,2038,showers,0.0446334982479401
Bulgaria,1-6h,2038,snowfall,0.00877144085547294
Bulgaria,1-6h,2038,snow_depth,0.0012916277548561809
Bulgaria,1-6h,2038,weather_code,24.556517895422072
Bulgaria,1-6h,2038,pressure_msl,0.6052923283404392
Bulgaria,1-6h,2038,surface_pressure,0.6266646134752949
Bulgaria,1-6h,2038,cloud_cover,27.225622925293465
Bulgaria,1-6h,2038,wind_speed_10m,3.3237776018582124
Bulgaria,1-6h,2038,wind_gusts_10m,7.297999376333065
Bulgaria,13-18h,928,temperature_2m,2.324133134651758
Bulgaria,13-18h,928,relative_humidity_2m,9.146673599240025
Bulgaria,13-18h,928,dew_point_2m,1.9627347213026258
Bulgaria,13-18h,928,apparent_temperature,2.694774637113016
Bulgaria,13-18h,928,precipitation,0.39323481622264217
Bulgaria,13-18h,928,rain,0.3867693333776339
Bulgaria,13-18h,928,showers,0.04734320764739994
Bulgaria,13-18h,928,snowfall,0.01027635384150731
Bulgaria,13-18h,928,snow_depth,0.001737020834449128
Bulgaria,13-18h,928,weather_code,23.247728847173956
Bulgaria,13-18h,928,pressure_msl,0.6625772563932838
Bulgaria,13-18h,928,surface_pressure,0.7339665500223589
Bulgaria,13-18h,928,cloud_cover,29.364754266015037
Bulgaria,13-18h,928,wind_speed_10m,3.146262150114224
Bulgaria,13-18h,928,wind_gusts_10m,8.215888203080494
Bulgaria,19-24h,306,temperature_2m,1.9076043217517655
Bulgaria,19-24h,306,relative_humidity_2m,8.295206900152634
Bulgaria,19-24h,306,dew_point_2m,2.057506581601462
Bulgaria,19-24h,306,apparent_temperature,2.3694543096439307
Bulgaria,19-24h,306,precipitation,0.36595295958285534
Bulgaria,19-24h,306,rain,0.3418519344658433
Bulgaria,19-24h,306,showers,0.06954567784693412
Bulgaria,19-24h,306,snowfall,0
Bulgaria,19-24h,306,snow_depth,0.0014002800840280099
Bulgaria,19-24h,306,weather_code,27.35878776506474
Bulgaria,19-24h,306,pressure_msl,0.6418417128184483
Bulgaria,19-24h,306,surface_pressure,0.7311017739833242
Bulgaria,19-24h,306,cloud_cover,28.377934906234522
Bulgaria,19-24h,306,wind_speed_10m,3.3813695643509534
Bulgaria,19-24h,306,wind_gusts_10m,9.711131676142207
Bulgaria,7-12h,1478,temperature_2m,1.9295122677349446
Bulgaria,7-12h,1478,relative_humidity_2m,9.961359717198564
Bulgaria,7-12h,1478,dew_point_2m,1.8333772086438078
Bulgaria,7-12h,1478,apparent_temperature,2.186782165228095
Bulgaria,7-12h,1478,precipitation,0.35222086809104486
Bulgaria,7-12h,1478,rain,0.3462343336563197
Bulgaria,7-12h,1478,showers,0.04429572169812544
Bulgaria,7-12h,1478,snowfall,0.008142838489979008
Bulgaria,7-12h,1478,snow_depth,0.001560680605148126
Bulgaria,7-12h,1478,weather_code,21.689187144095172
Bulgaria,7-12h,1478,pressure_msl,0.6718483784101857
Bulgaria,7-12h,1478,surface_pressure,0.6650363466416949
Bulgaria,7-12h,1478,cloud_cover,26.329390545458203
Bulgaria,7-12h,1478,wind_speed_10m,3.2204963518638032
Bulgaria,7-12h,1478,wind_gusts_10m,7.892281390576358
Cambodia,0h,372,temperature_2m,1.1049740910697787
Cambodia,0h,372,relative_humidity_2m,6.997695473188575
Cambodia,0h,372,dew_point_2m,1.1929226781854019
Cambodia,0h,372,apparent_temperature,1.1310143891158488
Cambodia,0h,372,precipitation,0.28103112749952797
Cambodia,0h,372,rain,0.3638208232053925
Cambodia,0h,372,showers,0.1853505832461215
Cambodia,0h,372,snowfall,0
Cambodia,0h,372,snow_depth,0
Cambodia,0h,372,weather_code,16.274361391762117
Cambodia,0h,372,pressure_msl,0.3981138325352565
Cambodia,0h,372,surface_pressure,0.39797876422516587
Cambodia,0h,372,cloud_cover,35.36294154066658
Cambodia,0h,372,wind_speed_10m,4.519598897418707
Cambodia,0h,372,wind_gusts_10m,10.287624363951254
Cambodia,1-6h,2038,temperature_2m,1.030844237983274
Cambodia,1-6h,2038,relative_humidity_2m,6.74562337667477
Cambodia,1-6h,2038,dew_point_2m,1.2011076013699584
Cambodia,1-6h,2038,apparent_temperature,1.1607880305273248
Cambodia,1-6h,2038,precipitation,0.6070569619516561
Cambodia,1-6h,2038,rain,0.5919313542674248
Cambodia,1-6h,2038,showers,0.2394178415363554
Cambodia,1-6h,2038,snowfall,0
Cambodia,1-6h,2038,snow_depth,0
Cambodia,1-6h,2038,weather_code,20.11563724143603
Cambodia,1-6h,2038,pressure_msl,0.4197410295575261
Cambodia,1-6h,2038,surface_pressure,0.4200331778100822
Cambodia,1-6h,2038,cloud_cover,36.207205459459495
Cambodia,1-6h,2038,wind_speed_10m,4.639331361928178
Cambodia,1-6h,2038,wind_gusts_10m,10.262223855923596
Cambodia,13-18h,928,temperature_2m,0.9136889986242016
Cambodia,13-18h,928,relative_humidity_2m,6.495522330407893
Cambodia,13-18h,928,dew_point_2m,1.1867533950613562
Cambodia,13-18h,928,apparent_temperature,1.2016870325246634
Cambodia,13-18h,928,precipitation,0.7024587360564811
Cambodia,13-18h,928,rain,0.6954439167749693
Cambodia,13-18h,928,showers,0.1054546805749864
Cambodia,13-18h,928,snowfall,0
Cambodia,13-18h,928,snow_depth,0
Cambodia,13-18h,928,weather_code,17.91316458689646
Cambodia,13-18h,928,pressure_msl,0.3667482928996746
Cambodia,13-18h,928,surface_pressure,0.3670713545216329
Cambodia,13-18h,928,cloud_cover,39.92854609303284
Cambodia,13-18h,928,wind_speed_10m,4.776865947026573
Cambodia,13-18h,928,wind_gusts_10m,9.694211523840684
Cambodia,19-24h,304,temperature_2m,0.7086402843697066
Cambodia,19-24h,304,relative_humidity_2m,6.720451895833384
Cambodia,19-24h,304,dew_point_2m,1.2435623701371203
Cambodia,19-24h,304,apparent_temperature,0.9852197190154295
Cambodia,19-24h,304,precipitation,0.10791078186217197
Cambodia,19-24h,304,rain,0.07389537411631038
Cambodia,19-24h,304,showers,0.07863975156570492
Cambodia,19-24h,304,snowfall,0
Cambodia,19-24h,304,snow_depth,0
Cambodia,19-24h,304,weather_code,15.87823734085845
Cambodia,19-24h,304,pressure_msl,0.36255671062752254
Cambodia,19-24h,304,surface_pressure,0.3643667903291144
Cambodia,19-24h,304,cloud_cover,47.23123409020995
Cambodia,19-24h,304,wind_speed_10m,4.22673197138105
Cambodia,19-24h,304,wind_gusts_10m,8.35602918162751
Cambodia,7-12h,1478,temperature_2m,1.036636071004532
Cambodia,7-12h,1478,relative_humidity_2m,7.130714596943156
Cambodia,7-12h,1478,dew_point_2m,1.2278235802626472
Cambodia,7-12h,1478,apparent_temperature,1.1565369893991475
Cambodia,7-12h,1478,precipitation,0.6900216701505844
Cambodia,7-12h,1478,rain,0.6589757090477769
Cambodia,7-12h,1478,showers,0.24627124555459062
Cambodia,7-12h,1478,snowfall,0
Cambodia,7-12h,1478,snow_depth,0
Cambodia,7-12h,1478,weather_code,18.45903924653928
Cambodia,7-12h,1478,pressure_msl,0.41150570082717114
Cambodia,7-12h,1478,surface_pressure,0.4118508341712794
Cambodia,7-12h,1478,cloud_cover,38.04482435695855
Cambodia,7-12h,1478,wind_speed_10m,4.785452413700183
Cambodia,7-12h,1478,wind_gusts_10m,9.643716008747605
Canada,0h,2604,temperature_2m,1.720125741125973
Canada,0h,2604,relative_humidity_2m,9.460078623225268
Canada,0h,2604,dew_point_2m,2.239997394117422
Canada,0h,2604,apparent_temperature,1.7710095014928293
Canada,0h,2604,precipitation,0.3449659926692924
Canada,0h,2604,rain,0.3016722466406898
Canada,0h,2604,showers,0.0027713699773684666
Canada,0h,2604,snowfall,0.11359946615049482
Canada,0h,2604,snow_depth,0.07074488468912378
Canada,0h,2604,weather_code,24.977055523247074
Canada,0h,2604,pressure_msl,2.0095184404526374
Canada,0h,2604,surface_pressure,1.6672157313709794
Canada,0h,2604,cloud_cover,35.01472150347916
Canada,0h,2604,wind_speed_10m,4.15429746214614
Canada,0h,2604,wind_gusts_10m,8.727749413854019
Canada,1-6h,14266,temperature_2m,1.963672603549182
Canada,1-6h,14266,relative_humidity_2m,9.116817458828331
Canada,1-6h,14266,dew_point_2m,2.3132430717593166
Canada,1-6h,14266,apparent_temperature,2.013846294064331
