country,city,lead_time_group,n_obs,variable,rmse
Sri Lanka,colombo,19-24h,196,showers,0.40254293724586776
Sri Lanka,colombo,19-24h,196,snowfall,0
Sri Lanka,colombo,19-24h,196,snow_depth,0
Sri Lanka,colombo,19-24h,196,weather_code,31.793658718270812
Sri Lanka,colombo,19-24h,196,pressure_msl,0.5483742205048273
Sri Lanka,colombo,19-24h,196,surface_pressure,0.5483742205048273
Sri Lanka,colombo,19-24h,196,cloud_cover,35.36183230085044
Sri Lanka,colombo,19-24h,196,wind_speed_10m,11.345285814120402
Sri Lanka,colombo,19-24h,196,wind_gusts_10m,8.817902707745493
Sri Lanka,colombo,7-12h,1388,temperature_2m,2.2594374602735985
Sri Lanka,colombo,7-12h,1388,relative_humidity_2m,8.941129908159379
Sri Lanka,colombo,7-12h,1388,dew_point_2m,1.151280454919201
Sri Lanka,colombo,7-12h,1388,apparent_temperature,1.9873628131291594
Sri Lanka,colombo,7-12h,1388,precipitation,1.4195421797185175
Sri Lanka,colombo,7-12h,1388,rain,1.4530881851337227
Sri Lanka,colombo,7-12h,1388,showers,0.7839735667190069
Sri Lanka,colombo,7-12h,1388,snowfall,0
Sri Lanka,colombo,7-12h,1388,snow_depth,0
Sri Lanka,colombo,7-12h,1388,weather_code,36.04983742124204
Sri Lanka,colombo,7-12h,1388,pressure_msl,0.485569869311008
Sri Lanka,colombo,7-12h,1388,surface_pressure,0.485569869311008
Sri Lanka,colombo,7-12h,1388,cloud_cover,33.38330787918975
Sri Lanka,colombo,7-12h,1388,wind_speed_10m,11.480414973070028
Sri Lanka,colombo,7-12h,1388,wind_gusts_10m,9.268257159687467
Sweden,stockholm,0h,372,temperature_2m,1.3930704078725966
Sweden,stockholm,0h,372,relative_humidity_2m,5.720647380464286
Sweden,stockholm,0h,372,dew_point_2m,1.004505977117367
Sweden,stockholm,0h,372,apparent_temperature,1.363128122947323
Sweden,stockholm,0h,372,precipitation,0.12115039973041242
Sweden,stockholm,0h,372,rain,0.11047307850905948
Sweden,stockholm,0h,372,showers,0
Sweden,stockholm,0h,372,snowfall,0.03629330931556488
Sweden,stockholm,0h,372,snow_depth,0.004337880162138561
Sweden,stockholm,0h,372,weather_code,17.74187683274763
Sweden,stockholm,0h,372,pressure_msl,0.33400470024380047
Sweden,stockholm,0h,372,surface_pressure,0.3340851736096822
Sweden,stockholm,0h,372,cloud_cover,20.04256223827854
Sweden,stockholm,0h,372,wind_speed_10m,2.595395012096849
Sweden,stockholm,0h,372,wind_gusts_10m,3.3963452843199824
Sweden,stockholm,1-6h,1946,temperature_2m,1.3823137729569488
Sweden,stockholm,1-6h,1946,relative_humidity_2m,6.052952359908824
Sweden,stockholm,1-6h,1946,dew_point_2m,1.006147598889078
Sweden,stockholm,1-6h,1946,apparent_temperature,1.366129708434457
Sweden,stockholm,1-6h,1946,precipitation,0.14340593459147166
Sweden,stockholm,1-6h,1946,rain,0.13814956817168345
Sweden,stockholm,1-6h,1946,showers,0
Sweden,stockholm,1-6h,1946,snowfall,0.041682251282079835
Sweden,stockholm,1-6h,1946,snow_depth,0.005017953379128578
Sweden,stockholm,1-6h,1946,weather_code,19.964382467724228
Sweden,stockholm,1-6h,1946,pressure_msl,0.40137226071968707
Sweden,stockholm,1-6h,1946,surface_pressure,0.4014746711980313
Sweden,stockholm,1-6h,1946,cloud_cover,20.796597278789534
Sweden,stockholm,1-6h,1946,wind_speed_10m,2.6403404589089825
Sweden,stockholm,1-6h,1946,wind_gusts_10m,3.828180250298695
Sweden,stockholm,13-18h,842,temperature_2m,1.432155328032002
Sweden,stockholm,13-18h,842,relative_humidity_2m,6.029618108704489
Sweden,stockholm,13-18h,842,dew_point_2m,0.9815156247432854
Sweden,stockholm,13-18h,842,apparent_temperature,1.4353444801587145
Sweden,stockholm,13-18h,842,precipitation,0.17162074964937596
Sweden,stockholm,13-18h,842,rain,0.16527526883750987
Sweden,stockholm,13-18h,842,showers,0
Sweden,stockholm,13-18h,842,snowfall,0.03545429629665122
Sweden,stockholm,13-18h,842,snow_depth,0.007228867965768106
Sweden,stockholm,13-18h,842,weather_code,20.192952840485024
Sweden,stockholm,13-18h,842,pressure_msl,0.6524028308351418
Sweden,stockholm,13-18h,842,surface_pressure,0.6526030465313809
Sweden,stockholm,13-18h,842,cloud_cover,25.45514428453153
Sweden,stockholm,13-18h,842,wind_speed_10m,2.928393234500275
Sweden,stockholm,13-18h,842,wind_gusts_10m,4.718266922858903
Sweden,stockholm,19-24h,194,temperature_2m,1.336713927402322
Sweden,stockholm,19-24h,194,relative_humidity_2m,6.69050720035022
Sweden,stockholm,19-24h,194,dew_point_2m,1.0469395752510284
Sweden,stockholm,19-24h,194,apparent_temperature,1.4129372783592764
Sweden,stockholm,19-24h,194,precipitation,0.11487330537883811
Sweden,stockholm,19-24h,194,rain,0.11576727454540037
Sweden,stockholm,19-24h,194,showers,0
Sweden,stockholm,19-24h,194,snowfall,0.014214846311870668
Sweden,stockholm,19-24h,194,snow_depth,0.0074612400506071045
Sweden,stockholm,19-24h,194,weather_code,20.329502202312145
Sweden,stockholm,19-24h,194,pressure_msl,0.7378570252364045
Sweden,stockholm,19-24h,194,surface_pressure,0.7378570252364045
Sweden,stockholm,19-24h,194,cloud_cover,28.26512914835515
Sweden,stockholm,19-24h,194,wind_speed_10m,2.8082169564025508
Sweden,stockholm,19-24h,194,wind_gusts_10m,5.439119470884667
Sweden,stockholm,7-12h,1388,temperature_2m,1.4133472440545731
Sweden,stockholm,7-12h,1388,relative_humidity_2m,6.294524403318883
Sweden,stockholm,7-12h,1388,dew_point_2m,0.9663502744998506
Sweden,stockholm,7-12h,1388,apparent_temperature,1.3808331862265035
Sweden,stockholm,7-12h,1388,precipitation,0.16546154119260723
Sweden,stockholm,7-12h,1388,rain,0.164106172141301
Sweden,stockholm,7-12h,1388,showers,0
Sweden,stockholm,7-12h,1388,snowfall,0.03720029128205504
Sweden,stockholm,7-12h,1388,snow_depth,0.0066075670532437574
Sweden,stockholm,7-12h,1388,weather_code,17.929175424767973
Sweden,stockholm,7-12h,1388,pressure_msl,0.5274319273994978
Sweden,stockholm,7-12h,1388,surface_pressure,0.5274729051866598
Sweden,stockholm,7-12h,1388,cloud_cover,23.331127245786426
Sweden,stockholm,7-12h,1388,wind_speed_10m,2.768289976648523
Sweden,stockholm,7-12h,1388,wind_gusts_10m,4.0787298836742
Switzerland,geneva,0h,372,temperature_2m,1.6374153511733254
Switzerland,geneva,0h,372,relative_humidity_2m,8.871847463710974
Switzerland,geneva,0h,372,dew_point_2m,1.4122162860941936
Switzerland,geneva,0h,372,apparent_temperature,1.7704716581953857
Switzerland,geneva,0h,372,precipitation,0.3454776963997494
Switzerland,geneva,0h,372,rain,0.3360907455543991
Switzerland,geneva,0h,372,showers,0.01466471150213533
Switzerland,geneva,0h,372,snowfall,0.048962351127749056
Switzerland,geneva,0h,372,snow_depth,0.0019399589841579265
Switzerland,geneva,0h,372,weather_code,30.41867352342523
Switzerland,geneva,0h,372,pressure_msl,0.5733789679262867
Switzerland,geneva,0h,372,surface_pressure,0.5596657988939626
Switzerland,geneva,0h,372,cloud_cover,29.288608376724923
Switzerland,geneva,0h,372,wind_speed_10m,3.0570735883735582
Switzerland,geneva,0h,372,wind_gusts_10m,6.168982419007328
Switzerland,geneva,1-6h,1946,temperature_2m,1.732234742903541
Switzerland,geneva,1-6h,1946,relative_humidity_2m,9.164758903287947
Switzerland,geneva,1-6h,1946,dew_point_2m,1.3390413960091394
Switzerland,geneva,1-6h,1946,apparent_temperature,1.829693980332491
Switzerland,geneva,1-6h,1946,precipitation,0.3833240238975631
Switzerland,geneva,1-6h,1946,rain,0.37334079667575465
Switzerland,geneva,1-6h,1946,showers,0.021505514481979623
Switzerland,geneva,1-6h,1946,snowfall,0.06075662026869846
Switzerland,geneva,1-6h,1946,snow_depth,0.0015374730004564568
Switzerland,geneva,1-6h,1946,weather_code,27.462297802927008
Switzerland,geneva,1-6h,1946,pressure_msl,0.609457831946446
Switzerland,geneva,1-6h,1946,surface_pressure,0.5941388960076828
Switzerland,geneva,1-6h,1946,cloud_cover,28.752460907233555
Switzerland,geneva,1-6h,1946,wind_speed_10m,2.893413152510413
Switzerland,geneva,1-6h,1946,wind_gusts_10m,6.043936426131926
Switzerland,geneva,13-18h,842,temperature_2m,2.141657847858094
Switzerland,geneva,13-18h,842,relative_humidity_2m,10.116424405655607
Switzerland,geneva,13-18h,842,dew_point_2m,1.6339843904161127
Switzerland,geneva,13-18h,842,apparent_temperature,2.296361885622281
Switzerland,geneva,13-18h,842,precipitation,0.31389061138315255
Switzerland,geneva,13-18h,842,rain,0.3087404493796292
Switzerland,geneva,13-18h,842,showers,0.02799728524335216
Switzerland,geneva,13-18h,842,snowfall,0.06745984993994013
Switzerland,geneva,13-18h,842,snow_depth,9.747403576571588e-4
Switzerland,geneva,13-18h,842,weather_code,27.997709441430132
Switzerland,geneva,13-18h,842,pressure_msl,0.6079051682513483
Switzerland,geneva,13-18h,842,surface_pressure,0.6638439847618641
Switzerland,geneva,13-18h,842,cloud_cover,28.821549406889574
Switzerland,geneva,13-18h,842,wind_speed_10m,2.9322395031038897
Switzerland,geneva,13-18h,842,wind_gusts_10m,6.497384820155541
Switzerland,geneva,19-24h,192,temperature_2m,1.9288111623484554
Switzerland,geneva,19-24h,192,relative_humidity_2m,8.751785532107148
Switzerland,geneva,19-24h,192,dew_point_2m,1.5015963727535662
Switzerland,geneva,19-24h,192,apparent_temperature,2.1514529973950163
Switzerland,geneva,19-24h,192,precipitation,0.2203217344400381
Switzerland,geneva,19-24h,192,rain,0.22661457734811913
Switzerland,geneva,19-24h,192,showers,0
Switzerland,geneva,19-24h,192,snowfall,0.09177077421488826
Switzerland,geneva,19-24h,192,snow_depth,0.0014433756729740645
Switzerland,geneva,19-24h,192,weather_code,33.284286833279154
Switzerland,geneva,19-24h,192,pressure_msl,0.764989106676247
Switzerland,geneva,19-24h,192,surface_pressure,0.7967381418425141
Switzerland,geneva,19-24h,192,cloud_cover,29.76207738045179
Switzerland,geneva,19-24h,192,wind_speed_10m,2.5394799336347065
Switzerland,geneva,19-24h,192,wind_gusts_10m,6.1832434854209
Switzerland,geneva,7-12h,1388,temperature_2m,1.9080483261661878
Switzerland,geneva,7-12h,1388,relative_humidity_2m,10.633263018507032
Switzerland,geneva,7-12h,1388,dew_point_2m,1.400401342225991
Switzerland,geneva,7-12h,1388,apparent_temperature,1.9446223787577417
Switzerland,geneva,7-12h,1388,precipitation,0.4697827384287852
Switzerland,geneva,7-12h,1388,rain,0.45980026361535425
Switzerland,geneva,7-12h,1388,showers,0.018204727510907646
Switzerland,geneva,7-12h,1388,snowfall,0.056492074372063814
Switzerland,geneva,7-12h,1388,snow_depth,0.0013149549909567532
Switzerland,geneva,7-12h,1388,weather_code,25.4446339099756
Switzerland,geneva,7-12h,1388,pressure_msl,0.6128311020617162
Switzerland,geneva,7-12h,1388,surface_pressure,0.5958671302292184
Switzerland,geneva,7-12h,1388,cloud_cover,30.83347482897149
Switzerland,geneva,7-12h,1388,wind_speed_10m,2.888302454086556
Switzerland,geneva,7-12h,1388,wind_gusts_10m,6.465773332236576
Switzerland,lausanne,0h,372,temperature_2m,2.1763390390523316
Switzerland,lausanne,0h,372,relative_humidity_2m,9.96499248714304
Switzerland,lausanne,0h,372,dew_point_2m,1.8227062474562732
Switzerland,lausanne,0h,372,apparent_temperature,2.5421606253660074
Switzerland,lausanne,0h,372,precipitation,0.3797282559766876
Switzerland,lausanne,0h,372,rain,0.19021775863184998
Switzerland,lausanne,0h,372,showers,0
Switzerland,lausanne,0h,372,snowfall,0.1080297649147071
Switzerland,lausanne,0h,372,snow_depth,0.005236349380886429
Switzerland,lausanne,0h,372,weather_code,21.510562546694793
Switzerland,lausanne,0h,372,pressure_msl,0.5195117641769763
Switzerland,lausanne,0h,372,surface_pressure,0.6106140043968779
Switzerland,lausanne,0h,372,cloud_cover,33.64944198997301
Switzerland,lausanne,0h,372,wind_speed_10m,4.22165436664323
Switzerland,lausanne,0h,372,wind_gusts_10m,8.389285281052356
Switzerland,lausanne,1-6h,1946,temperature_2m,2.2587252314348123
Switzerland,lausanne,1-6h,1946,relative_humidity_2m,10.234456040353692
Switzerland,lausanne,1-6h,1946,dew_point_2m,1.8107875899139105
Switzerland,lausanne,1-6h,1946,apparent_temperature,2.7001788985686552
Switzerland,lausanne,1-6h,1946,precipitation,0.43394033434544854
Switzerland,lausanne,1-6h,1946,rain,0.31598391986875185
Switzerland,lausanne,1-6h,1946,showers,0.012823411272750029
Switzerland,lausanne,1-6h,1946,snowfall,0.10472986834585923
Switzerland,lausanne,1-6h,1946,snow_depth,0.005208894282913146
Switzerland,lausanne,1-6h,1946,weather_code,21.153746397252192
Switzerland,lausanne,1-6h,1946,pressure_msl,0.5675989348770721
Switzerland,lausanne,1-6h,1946,surface_pressure,0.670168943741196
Switzerland,lausanne,1-6h,1946,cloud_cover,31.749679332528647
Switzerland,lausanne,1-6h,1946,wind_speed_10m,4.561779867565217
Switzerland,lausanne,1-6h,1946,wind_gusts_10m,8.96370493526507
Switzerland,lausanne,13-18h,842,temperature_2m,3.0252853657040344
Switzerland,lausanne,13-18h,842,relative_humidity_2m,11.15758425739226
Switzerland,lausanne,13-18h,842,dew_point_2m,2.2829170404937456
Switzerland,lausanne,13-18h,842,apparent_temperature,3.4925948129314848
Switzerland,lausanne,13-18h,842,precipitation,0.451758243631299
Switzerland,lausanne,13-18h,842,rain,0.35854019144805854
Switzerland,lausanne,13-18h,842,showers,0.04164092633267457
Switzerland,lausanne,13-18h,842,snowfall,0.12013452475456317
Switzerland,lausanne,13-18h,842,snow_depth,0.0027997285243352163
Switzerland,lausanne,13-18h,842,weather_code,23.645541629551847
Switzerland,lausanne,13-18h,842,pressure_msl,0.6027648095874212
Switzerland,lausanne,13-18h,842,surface_pressure,0.8013498113745471
Switzerland,lausanne,13-18h,842,cloud_cover,29.39351326955985
Switzerland,lausanne,13-18h,842,wind_speed_10m,4.110247318182578
Switzerland,lausanne,13-18h,842,wind_gusts_10m,8.712957560649638
Switzerland,lausanne,19-24h,190,temperature_2m,2.9871302898301995
Switzerland,lausanne,19-24h,190,relative_humidity_2m,9.620701364081627
Switzerland,lausanne,19-24h,190,dew_point_2m,2.3091807615415654
Switzerland,lausanne,19-24h,190,apparent_temperature,3.4473941340945444
Switzerland,lausanne,19-24h,190,precipitation,0.2858044970365508
Switzerland,lausanne,19-24h,190,rain,0.29307803882601857
Switzerland,lausanne,19-24h,190,showers,0.02294157338705618
Switzerland,lausanne,19-24h,190,snowfall,0.07463595859764564
Switzerland,lausanne,19-24h,190,snow_depth,0.002513123449750173
Switzerland,lausanne,19-24h,190,weather_code,24.334943469920173
Switzerland,lausanne,19-24h,190,pressure_msl,0.6198471798078896
Switzerland,lausanne,19-24h,190,surface_pressure,0.9474064319859818
Switzerland,lausanne,19-24h,190,cloud_cover,29.033737181714002
Switzerland,lausanne,19-24h,190,wind_speed_10m,3.8708492200304736
Switzerland,lausanne,19-24h,190,wind_gusts_10m,8.087365064358757
Switzerland,lausanne,7-12h,1388,temperature_2m,2.4623241756156573
Switzerland,lausanne,7-12h,1388,relative_humidity_2m,10.844193920561525
Switzerland,lausanne,7-12h,1388,dew_point_2m,1.988656592583965
Switzerland,lausanne,7-12h,1388,apparent_temperature,2.9284454079262963
Switzerland,lausanne,7-12h,1388,precipitation,0.46892390145974705
Switzerland,lausanne,7-12h,1388,rain,0.41467132222460756
Switzerland,lausanne,7-12h,1388,showers,0.03640945502181529
Switzerland,lausanne,7-12h,1388,snowfall,0.108456554469948
Switzerland,lausanne,7-12h,1388,snow_depth,0.0038896893188425934
Switzerland,lausanne,7-12h,1388,weather_code,19.617120382557335
Switzerland,lausanne,7-12h,1388,pressure_msl,0.6449202975575575
Switzerland,lausanne,7-12h,1388,surface_pressure,0.6737674198290176
Switzerland,lausanne,7-12h,1388,cloud_cover,31.52310346195626
Switzerland,lausanne,7-12h,1388,wind_speed_10m,4.672045753990164
Switzerland,lausanne,7-12h,1388,wind_gusts_10m,9.594017558388291
Switzerland,zurich,0h,372,temperature_2m,1.6271553117641078
Switzerland,zurich,0h,372,relative_humidity_2m,8.33150517581449
Switzerland,zurich,0h,372,dew_point_2m,1.2807088091222925
Switzerland,zurich,0h,372,apparent_temperature,1.7945856442111094
Switzerland,zurich,0h,372,precipitation,0.21490182804928562
Switzerland,zurich,0h,372,rain,0.2128910064919636
Switzerland,zurich,0h,372,showers,0
Switzerland,zurich,0h,372,snowfall,0.06007611659342035
Switzerland,zurich,0h,372,snow_depth,0.003360107525161235
Switzerland,zurich,0h,372,weather_code,27.26019588282323
Switzerland,zurich,0h,372,pressure_msl,0.5162415871896546
Switzerland,zurich,0h,372,surface_pressure,0.5482131286357569
Switzerland,zurich,0h,372,cloud_cover,23.467777038735154
Switzerland,zurich,0h,372,wind_speed_10m,2.111629345937316
Switzerland,zurich,0h,372,wind_gusts_10m,4.193107503705862
Switzerland,zurich,1-6h,1946,temperature_2m,1.8097230827330386
Switzerland,zurich,1-6h,1946,relative_humidity_2m,8.643207504811105
Switzerland,zurich,1-6h,1946,dew_point_2m,1.246132763940043
Switzerland,zurich,1-6h,1946,apparent_temperature,1.9819405607721212
Switzerland,zurich,1-6h,1946,precipitation,0.34329579681522016
Switzerland,zurich,1-6h,1946,rain,0.29785115991634964
Switzerland,zurich,1-6h,1946,showers,0.017849433073582596
Switzerland,zurich,1-6h,1946,snowfall,0.09597286786850998
Switzerland,zurich,1-6h,1946,snow_depth,0.0033006274902499418
Switzerland,zurich,1-6h,1946,weather_code,25.848519114071983
Switzerland,zurich,1-6h,1946,pressure_msl,0.5546495981904855
Switzerland,zurich,1-6h,1946,surface_pressure,0.6314065279155319
Switzerland,zurich,1-6h,1946,cloud_cover,24.674947454051978
Switzerland,zurich,1-6h,1946,wind_speed_10m,2.0375382643838535
Switzerland,zurich,1-6h,1946,wind_gusts_10m,4.335875344741676
Switzerland,zurich,13-18h,842,temperature_2m,2.253595701695035
Switzerland,zurich,13-18h,842,relative_humidity_2m,9.68015822096405
Switzerland,zurich,13-18h,842,dew_point_2m,1.5990718804543644
Switzerland,zurich,13-18h,842,apparent_temperature,2.4834320363833027
Switzerland,zurich,13-18h,842,precipitation,0.3406016752566676
Switzerland,zurich,13-18h,842,rain,0.3023266861825917
Switzerland,zurich,13-18h,842,showers,0.01289460289609498
Switzerland,zurich,13-18h,842,snowfall,0.07131776270964856
Switzerland,zurich,13-18h,842,snow_depth,0.0011938082539790084
Switzerland,zurich,13-18h,842,weather_code,26.321058104918016
Switzerland,zurich,13-18h,842,pressure_msl,0.6678572109042248
Switzerland,zurich,13-18h,842,surface_pressure,0.773261593308797
Switzerland,zurich,13-18h,842,cloud_cover,29.354213219386686
Switzerland,zurich,13-18h,842,wind_speed_10m,2.0604637072358507
Switzerland,zurich,13-18h,842,wind_gusts_10m,4.24637053350723
Switzerland,zurich,19-24h,190,temperature_2m,2.1268459474561214
Switzerland,zurich,19-24h,190,relative_humidity_2m,8.246849478181923
Switzerland,zurich,19-24h,190,dew_point_2m,1.647965252571853
Switzerland,zurich,19-24h,190,apparent_temperature,2.406001268757595
Switzerland,zurich,19-24h,190,precipitation,0.5944479969287739
Switzerland,zurich,19-24h,190,rain,0.5030433694811485
Switzerland,zurich,19-24h,190,showers,0
Switzerland,zurich,19-24h,190,snowfall,0.0840613810823596
Switzerland,zurich,19-24h,190,snow_depth,0.002051956704170308
Switzerland,zurich,19-24h,190,weather_code,31.77652228329986
Switzerland,zurich,19-24h,190,pressure_msl,0.8511292807979193
Switzerland,zurich,19-24h,190,surface_pressure,0.9911184538054396
Switzerland,zurich,19-24h,190,cloud_cover,34.13456343726446
Switzerland,zurich,19-24h,190,wind_speed_10m,2.341929029442901
Switzerland,zurich,19-24h,190,wind_gusts_10m,4.545859886233094
Switzerland,zurich,7-12h,1386,temperature_2m,1.9599304991064253
Switzerland,zurich,7-12h,1386,relative_humidity_2m,9.20286046252146
Switzerland,zurich,7-12h,1386,dew_point_2m,1.2799598658931686
Switzerland,zurich,7-12h,1386,apparent_temperature,2.1409900475804142
Switzerland,zurich,7-12h,1386,precipitation,0.32316146634976967
Switzerland,zurich,7-12h,1386,rain,0.2767162110752846
Switzerland,zurich,7-12h,1386,showers,0.00657951694959769
Switzerland,zurich,7-12h,1386,snowfall,0.07865665062071159
Switzerland,zurich,7-12h,1386,snow_depth,0.0019738550848793068
Switzerland,zurich,7-12h,1386,weather_code,24.611468601535883
Switzerland,zurich,7-12h,1386,pressure_msl,0.6059588659192552
Switzerland,zurich,7-12h,1386,surface_pressure,0.6209312003399057
