date_and_time,city,previous_lo,previous_hi,previous_precip,today_lo,today_hi,today_outlook,tomorrow_lo,tomorrow_hi,tomorrow_outlook,email_period,source_file
11/17/2021 7:50,PHILADELPHIA,30,50,0,50,61,PTCLDY,40,71,SUNNY,afternoon,7_hundred_seventy_five_million.csv
11/17/2021 19:50,PHILADELPHIA,30,66,0,51,70,SUNNY,40,48,SUNNY,afternoon,7_hundred_seventy_five_million.csv
11/18/2021 7:50,PHILADELPHIA,47,66,0,40,70,PTCLDY,32,48,SUNNY,afternoon,6_hundred_fifty_million.csv
11/18/2021 19:50,PHILADELPHIA,47,73,0,38,47,SUNNY,30,50,PTCLDY,afternoon,6_hundred_fifty_million.csv
11/19/2021 7:50,PHILADELPHIA,40,73,0.07,32,47,SUNNY,38,50,PTCLDY,afternoon,2_Fifty_million.csv
11/19/2021 19:50,PHILADELPHIA,40,49,0.07,31,49,PTCLDY,39,57,CLOUDY,afternoon,2_Fifty_million.csv
11/20/2021 7:50,PHILADELPHIA,32,49,0,39,48,MOCLDY,45,57,MOCLDY,morning,3_seventy_five_million.csv
11/20/2021 19:50,PHILADELPHIA,32,49,0,39,57,MOCLDY,46,50,SHWRS,morning,3_seventy_five_million.csv
11/21/2021 7:50,PHILADELPHIA,39,49,0,47,57,MOCLDY,30,50,SHWRS,afternoon,4_hundred_million.csv
11/21/2021 19:50,PHILADELPHIA,39,54,0,46,52,SHWRS,30,44,SUNNY,afternoon,4_hundred_million.csv
11/22/2021 7:50,PHILADELPHIA,49,54,0.05,29,52,MOCLDY,29,44,PTCLDY,afternoon,4_hundred_million.csv
11/22/2021 19:50,PHILADELPHIA,49,52,0.05,29,45,PTCLDY,27,47,SUNNY,afternoon,4_hundred_million.csv
11/23/2021 7:50,PHILADELPHIA,33,52,0,27,45,PTCLDY,33,48,SUNNY,afternoon,2_Fifty_million.csv
11/23/2021 19:50,PHILADELPHIA,33,46,0,27,47,SUNNY,32,56,PTCLDY,afternoon,2_Fifty_million.csv
11/23/2021 20:52,PHILADELPHIA,33,46,0,27,47,SUNNY,32,56,PTCLDY,afternoon,2_Fifty_million.csv
11/23/2021 21:22,PHILADELPHIA,33,46,0,27,47,SUNNY,32,56,PTCLDY,afternoon,2_Fifty_million.csv
11/24/2021 7:50,PHILADELPHIA,29,46,0,30,48,SUNNY,40,56,PTCLDY,afternoon,7_hundred_seventy_five_million.csv
11/24/2021 19:50,PHILADELPHIA,29,49,0,34,54,PTCLDY,41,48,MOCLDY,afternoon,7_hundred_seventy_five_million.csv
11/25/2021 7:50,PHILADELPHIA,35,49,0,42,54,MOCLDY,29,46,WINDY,afternoon,4_hundred_million.csv
11/25/2021 19:50,PHILADELPHIA,35,57,0,44,47,WINDY,31,43,SUNNY,afternoon,4_hundred_million.csv
11/26/2021 7:50,PHILADELPHIA,45,57,0.15,30,46,WINDY,32,44,SUNNY,afternoon,7_hundred_seventy_five_million.csv
11/26/2021 19:50,PHILADELPHIA,45,50,0.17,31,43,SUNNY,33,48,MOCLDY,afternoon,7_hundred_seventy_five_million.csv
11/27/2021 7:50,PHILADELPHIA,38,50,0.01,34,43,SUNNY,33,48,MOCLDY,afternoon,8_two_hundred_million.csv
11/27/2021 19:50,PHILADELPHIA,38,43,0,34,49,MOCLDY,33,44,PTCLDY,afternoon,8_two_hundred_million.csv
11/28/2021 7:50,PHILADELPHIA,37,43,0,34,51,MOCLDY,32,44,PTCLDY,afternoon,7_hundred_seventy_five_million.csv
11/28/2021 19:50,PHILADELPHIA,37,53,0,34,45,PTCLDY,32,46,MOCLDY,afternoon,7_hundred_seventy_five_million.csv
11/29/2021 7:50,PHILADELPHIA,38,53,0,31,45,PTCLDY,35,44,MOCLDY,morning,5_hundred_twenty_five_million.csv
11/29/2021 19:50,PHILADELPHIA,38,46,0,31,45,MOCLDY,34,49,MOCLDY,morning,5_hundred_twenty_five_million.csv
11/30/2021 7:50,PHILADELPHIA,30,46,0,34,46,MOCLDY,38,48,MOCLDY,morning,5_hundred_twenty_five_million.csv
11/30/2021 19:50,PHILADELPHIA,30,45,0,35,49,MOCLDY,41,59,MOCLDY,morning,5_hundred_twenty_five_million.csv
11/30/2021 20:19,PHILADELPHIA,30,45,0,35,49,MOCLDY,41,59,MOCLDY,morning,5_hundred_twenty_five_million.csv
12/1/2021 7:50,PHILADELPHIA,36,45,0,41,49,PTCLDY,43,59,MOCLDY,morning,3_seventy_five_million.csv
12/1/2021 9:27,PHILADELPHIA,36,45,0,41,49,PTCLDY,43,59,MOCLDY,morning,3_seventy_five_million.csv
12/1/2021 10:14,PHILADELPHIA,36,45,0,41,49,PTCLDY,43,59,MOCLDY,morning,3_seventy_five_million.csv
12/1/2021 19:50,PHILADELPHIA,36,53,0,42,61,MOCLDY,42,51,PTCLDY,afternoon,2_Fifty_million.csv
12/2/2021 7:50,PHILADELPHIA,46,53,0,43,61,MOCLDY,37,50,PTCLDY,morning,3_seventy_five_million.csv
12/2/2021 19:50,PHILADELPHIA,46,61,0,43,49,SUNNY,39,52,PTCLDY,morning,3_seventy_five_million.csv
12/3/2021 7:50,PHILADELPHIA,42,61,0,39,50,PTCLDY,33,53,MOCLDY,morning,3_seventy_five_million.csv
12/3/2021 19:50,PHILADELPHIA,42,53,0,40,50,MOCLDY,35,50,PTCLDY,morning,3_seventy_five_million.csv
12/4/2021 7:50,PHILADELPHIA,42,53,0,35,53,MOCLDY,44,49,PTCLDY,afternoon,6_hundred_fifty_million.csv
12/4/2021 8:17,PHILADELPHIA,42,53,0,35,53,MOCLDY,44,49,PTCLDY,afternoon,6_hundred_fifty_million.csv
12/4/2021 19:50,PHILADELPHIA,42,49,0,35,48,PTCLDY,44,61,SHWRS,afternoon,6_hundred_fifty_million.csv
12/5/2021 7:50,PHILADELPHIA,35,49,0,42,49,PTCLDY,36,64,SHWRS,afternoon,4_hundred_million.csv
12/5/2021 19:50,PHILADELPHIA,35,55,0,42,62,SHWRS,34,43,PTCLDY,afternoon,4_hundred_million.csv
12/6/2021 7:50,PHILADELPHIA,44,55,0,34,65,SHWRS,32,43,PTCLDY,morning,3_seventy_five_million.csv
12/6/2021 19:50,PHILADELPHIA,44,67,0,34,42,PTCLDY,31,37,SNOW,morning,3_seventy_five_million.csv
12/7/2021 7:50,PHILADELPHIA,36,67,0.07,33,42,MOCLDY,29,39,SNOW,afternoon,2_Fifty_million.csv
12/7/2021 19:50,PHILADELPHIA,36,44,0.07,34,41,FLRRYS,30,43,PTCLDY,afternoon,2_Fifty_million.csv
12/8/2021 7:50,PHILADELPHIA,36,44,0,29,42,CLOUDY,33,43,MOCLDY,morning,3_seventy_five_million.csv
12/8/2021 19:50,PHILADELPHIA,36,43,0,29,42,PTCLDY,34,52,MOCLDY,morning,3_seventy_five_million.csv
12/9/2021 7:50,PHILADELPHIA,30,43,0,33,42,MOCLDY,46,52,MOCLDY,morning,5_hundred_twenty_five_million.csv
12/9/2021 19:50,PHILADELPHIA,30,42,0,35,52,MOCLDY,45,69,SHWRS,morning,5_hundred_twenty_five_million.csv
12/10/2021 7:50,PHILADELPHIA,33,42,0,44,51,MOCLDY,43,69,SHWRS,afternoon,7_hundred_seventy_five_million.csv
12/10/2021 19:50,PHILADELPHIA,33,51,0,44,71,SHWRS,42,49,SUNNY,afternoon,7_hundred_seventy_five_million.csv
12/11/2021 7:50,PHILADELPHIA,44,51,0.05,40,65,SHWRS,35,48,SUNNY,morning,5_hundred_twenty_five_million.csv
12/11/2021 19:50,PHILADELPHIA,44,68,0.05,40,48,SUNNY,33,55,SUNNY,morning,5_hundred_twenty_five_million.csv
12/12/2021 7:50,PHILADELPHIA,45,68,0.14,35,48,SUNNY,36,54,SUNNY,afternoon,8_two_hundred_million.csv
12/12/2021 19:50,PHILADELPHIA,44,51,0.14,35,54,SUNNY,37,56,SUNNY,afternoon,8_two_hundred_million.csv
12/13/2021 7:50,PHILADELPHIA,33,51,0,37,53,SUNNY,36,54,SUNNY,morning,3_seventy_five_million.csv
12/14/2021 7:51,PHILADELPHIA,35,56,0,36,54,SUNNY,48,56,MOCLDY,morning,5_hundred_twenty_five_million.csv
12/14/2021 19:50,PHILADELPHIA,35,57,0,36,57,MOCLDY,49,63,MOCLDY,morning,5_hundred_twenty_five_million.csv
12/15/2021 7:50,PHILADELPHIA,35,57,0,48,56,MOCLDY,51,63,MOCLDY,afternoon,6_hundred_fifty_million.csv
12/15/2021 19:50,PHILADELPHIA,35,59,0,47,63,MOCLDY,52,61,MOCLDY,afternoon,6_hundred_fifty_million.csv
12/16/2021 7:50,PHILADELPHIA,49,59,0,52,64,PTCLDY,43,60,PTCLDY,morning,5_hundred_twenty_five_million.csv
12/16/2021 19:50,PHILADELPHIA,49,65,0,50,60,PTCLDY,41,52,RAIN,afternoon,6_hundred_fifty_million.csv
12/17/2021 7:50,PHILADELPHIA,51,65,0,42,58,MOCLDY,41,50,RAIN,morning,3_seventy_five_million.csv
12/17/2021 19:50,PHILADELPHIA,51,60,0,43,52,RAIN,40,46,MOCLDY,morning,3_seventy_five_million.csv
12/18/2021 7:50,PHILADELPHIA,42,60,0.1,44,49,RAIN,26,47,MOCLDY,afternoon,6_hundred_fifty_million.csv
12/18/2021 19:50,PHILADELPHIA,42,47,0.1,42,46,MOCLDY,26,43,SUNNY,afternoon,6_hundred_fifty_million.csv
12/19/2021 7:50,PHILADELPHIA,43,47,NA,27,44,MOCLDY,29,41,SUNNY,afternoon,2_Fifty_million.csv
12/19/2021 19:50,PHILADELPHIA,42,44,0,26,41,SUNNY,29,47,PTCLDY,afternoon,2_Fifty_million.csv
12/20/2021 7:50,PHILADELPHIA,26,44,0,30,41,SUNNY,34,47,MOCLDY,afternoon,7_hundred_seventy_five_million.csv
12/20/2021 19:50,PHILADELPHIA,26,40,0,29,46,MOCLDY,33,48,PTCLDY,afternoon,7_hundred_seventy_five_million.csv
12/21/2021 7:50,PHILADELPHIA,29,40,0,32,46,MOCLDY,29,48,PTCLDY,afternoon,7_hundred_seventy_five_million.csv
12/21/2021 19:50,PHILADELPHIA,29,44,0,36,47,PTCLDY,28,41,SUNNY,afternoon,7_hundred_seventy_five_million.csv
12/22/2021 7:50,PHILADELPHIA,39,44,0.17,29,47,PTCLDY,32,41,SUNNY,morning,5_hundred_twenty_five_million.csv
12/22/2021 19:50,PHILADELPHIA,39,49,0.17,29,40,SUNNY,31,49,MOCLDY,morning,5_hundred_twenty_five_million.csv
12/23/2021 7:50,PHILADELPHIA,29,49,0,31,41,PTCLDY,42,51,MOCLDY,afternoon,6_hundred_fifty_million.csv
12/23/2021 19:50,PHILADELPHIA,29,40,0,32,50,MOCLDY,41,54,RAIN,afternoon,6_hundred_fifty_million.csv
12/24/2021 7:50,PHILADELPHIA,34,40,0,41,51,MOCLDY,44,56,RAIN,afternoon,8_two_hundred_million.csv
12/24/2021 19:50,PHILADELPHIA,34,53,0,41,57,RAIN,44,54,SUNNY,afternoon,8_two_hundred_million.csv
12/25/2021 7:50,PHILADELPHIA,41,53,0.02,44,53,RAIN,34,54,SUNNY,afternoon,2_Fifty_million.csv
12/25/2021 19:50,PHILADELPHIA,41,59,0.43,43,54,SUNNY,33,42,SNOW,afternoon,2_Fifty_million.csv
12/26/2021 7:50,PHILADELPHIA,49,59,0.63,33,54,SUNNY,37,41,RAIN,afternoon,2_Fifty_million.csv
12/26/2021 19:50,PHILADELPHIA,47,56,0.22,33,40,RAIN,38,51,RAIN,afternoon,2_Fifty_million.csv
12/27/2021 7:50,PHILADELPHIA,37,56,0,38,40,RAIN,43,51,RAIN,morning,5_hundred_twenty_five_million.csv
12/27/2021 8:34,PHILADELPHIA,37,56,0,38,40,RAIN,43,51,RAIN,morning,5_hundred_twenty_five_million.csv
12/27/2021 19:50,PHILADELPHIA,37,41,0.01,39,53,MOCLDY,42,51,RAIN,morning,5_hundred_twenty_five_million.csv
12/28/2021 7:50,PHILADELPHIA,39,41,0.23,44,51,MOCLDY,45,51,RAIN,morning,3_seventy_five_million.csv
12/28/2021 19:50,PHILADELPHIA,39,49,0.22,42,52,RAIN,44,54,RAIN,morning,3_seventy_five_million.csv
12/29/2021 7:50,PHILADELPHIA,44,49,0.01,43,53,RAIN,46,53,RAIN,afternoon,2_Fifty_million.csv
12/29/2021 19:50,PHILADELPHIA,44,53,0.03,44,53,RAIN,46,58,MOCLDY,afternoon,2_Fifty_million.csv
12/30/2021 7:50,PHILADELPHIA,46,53,0.22,46,53,RAIN,49,57,MOCLDY,afternoon,4_hundred_million.csv
12/30/2021 19:50,PHILADELPHIA,46,53,0.2,46,58,CLOUDY,50,62,RAIN,afternoon,4_hundred_million.csv
12/31/2021 7:50,PHILADELPHIA,48,53,0,49,57,CLOUDY,58,61,RAIN,afternoon,7_hundred_seventy_five_million.csv
12/31/2021 19:50,PHILADELPHIA,48,54,0,50,61,RAIN,55,63,SHWRS,afternoon,7_hundred_seventy_five_million.csv
1/1/2022 7:50,PHILADELPHIA,50,54,0,53,58,SHWRS,31,62,SHWRS,morning,3_seventy_five_million.csv
1/1/2022 19:50,PHILADELPHIA,50,57,0.27,55,61,SHWRS,33,37,PTCLDY,morning,3_seventy_five_million.csv
1/2/2022 7:50,PHILADELPHIA,53,57,0.64,32,61,SHWRS,23,36,SNOW,afternoon,4_hundred_million.csv
1/2/2022 19:50,PHILADELPHIA,53,63,0.37,32,35,SNOW,21,37,SUNNY,afternoon,4_hundred_million.csv
1/3/2022 7:50,PHILADELPHIA,34,63,0,19,35,SNOW,26,35,SUNNY,morning,3_seventy_five_million.csv
1/3/2022 19:50,PHILADELPHIA,34,35,0.09,19,35,SUNNY,28,47,RAIN,morning,3_seventy_five_million.csv
1/4/2022 7:50,PHILADELPHIA,22,35,0.09,27,36,SUNNY,32,45,RAIN,afternoon,2_Fifty_million.csv
1/4/2022 19:50,PHILADELPHIA,22,36,0,28,44,RAIN,31,40,MOCLDY,afternoon,2_Fifty_million.csv
1/5/2022 7:50,PHILADELPHIA,28,36,0,33,47,RAIN,29,39,MOCLDY,afternoon,4_hundred_million.csv
1/5/2022 19:50,PHILADELPHIA,28,47,0,33,39,MOCLDY,29,33,SNOW,afternoon,4_hundred_million.csv
1/6/2022 7:50,PHILADELPHIA,35,47,0,28,38,MOCLDY,21,35,SNOW,morning,5_hundred_twenty_five_million.csv
1/6/2022 19:50,PHILADELPHIA,35,41,0,29,34,SNOW,20,34,SUNNY,morning,5_hundred_twenty_five_million.csv
1/7/2022 7:50,PHILADELPHIA,30,41,0.17,19,33,PTCLDY,25,34,SUNNY,afternoon,6_hundred_fifty_million.csv
1/7/2022 19:50,PHILADELPHIA,30,33,0.17,18,32,SUNNY,25,43,RAIN,afternoon,6_hundred_fifty_million.csv
1/8/2022 7:50,PHILADELPHIA,20,33,0,24,33,SUNNY,28,42,RAIN,afternoon,7_hundred_seventy_five_million.csv
1/8/2022 19:50,PHILADELPHIA,20,35,0,24,42,RAIN,28,33,SUNNY,morning,3_seventy_five_million.csv
1/9/2022 7:50,PHILADELPHIA,28,35,0,27,43,RAIN,17,33,SUNNY,afternoon,4_hundred_million.csv
1/9/2022 19:50,PHILADELPHIA,28,43,0.12,28,32,PTCLDY,18,24,SUNNY,afternoon,4_hundred_million.csv
1/11/2022 19:50,PHILADELPHIA,20,27,0,16,42,SUNNY,30,46,MOCLDY,afternoon,4_hundred_million.csv
1/12/2022 7:50,PHILADELPHIA,20,27,0,30,42,PTCLDY,32,47,MOCLDY,afternoon,6_hundred_fifty_million.csv
1/12/2022 19:50,PHILADELPHIA,20,43,0,29,46,MOCLDY,34,42,PTCLDY,afternoon,6_hundred_fifty_million.csv
1/13/2022 7:50,PHILADELPHIA,29,43,0,34,45,MOCLDY,15,46,PTCLDY,afternoon,2_Fifty_million.csv
1/13/2022 19:50,PHILADELPHIA,29,50,0,34,47,MOCLDY,15,26,MOCLDY,afternoon,4_hundred_million.csv
1/14/2022 7:50,PHILADELPHIA,37,50,0,15,47,MOCLDY,13,25,PTCLDY,afternoon,2_Fifty_million.csv
1/14/2022 19:50,PHILADELPHIA,37,49,0,15,26,PTCLDY,13,32,SNOW,afternoon,2_Fifty_million.csv
1/15/2022 7:50,PHILADELPHIA,16,49,0,13,25,MOCLDY,30,33,SNOW,afternoon,6_hundred_fifty_million.csv
1/15/2022 19:50,PHILADELPHIA,16,25,0,12,34,SNOW,29,40,RAIN,afternoon,2_Fifty_million.csv
1/16/2022 7:50,PHILADELPHIA,12,25,0,30,32,SNOW,29,42,RAIN,morning,3_seventy_five_million.csv
1/16/2022 19:50,PHILADELPHIA,12,29,0.04,31,42,RAIN,27,39,PTCLDY,morning,3_seventy_five_million.csv
1/17/2022 7:50,PHILADELPHIA,29,29,1.21,28,41,RNSNOW,28,39,PTCLDY,morning,5_hundred_twenty_five_million.csv
1/17/2022 19:50,PHILADELPHIA,29,40,1.19,29,39,MOCLDY,29,49,MOCLDY,morning,5_hundred_twenty_five_million.csv
1/18/2022 7:50,PHILADELPHIA,34,40,0.02,31,39,MOCLDY,34,48,MOCLDY,afternoon,2_Fifty_million.csv
1/18/2022 19:50,PHILADELPHIA,34,41,0,29,49,MOCLDY,34,37,RNSNOW,afternoon,2_Fifty_million.csv
1/19/2022 7:50,PHILADELPHIA,28,41,0,34,48,MOCLDY,17,36,RNSNOW,afternoon,7_hundred_seventy_five_million.csv
1/19/2022 19:50,PHILADELPHIA,28,52,0,35,36,SNOW,16,27,MOCLDY,afternoon,7_hundred_seventy_five_million.csv
1/20/2022 7:50,PHILADELPHIA,40,52,0.14,17,38,SNOW,15,27,MOCLDY,morning,3_seventy_five_million.csv
1/20/2022 19:50,PHILADELPHIA,40,42,0.31,16,27,PTCLDY,15,31,SUNNY,morning,3_seventy_five_million.csv
1/21/2022 7:50,PHILADELPHIA,17,42,0.17,15,27,PTCLDY,21,31,SUNNY,afternoon,6_hundred_fifty_million.csv
1/21/2022 19:50,PHILADELPHIA,17,27,0,16,32,SUNNY,22,36,MOCLDY,afternoon,6_hundred_fifty_million.csv
1/22/2022 7:50,PHILADELPHIA,15,27,0,20,31,SUNNY,21,36,MOCLDY,morning,5_hundred_twenty_five_million.csv
1/22/2022 19:50,PHILADELPHIA,15,33,0,21,37,MOCLDY,22,35,PTCLDY,morning,5_hundred_twenty_five_million.csv
1/23/2022 7:50,PHILADELPHIA,21,33,0,23,37,MOCLDY,29,36,PTCLDY,afternoon,8_two_hundred_million.csv
1/23/2022 19:50,PHILADELPHIA,21,39,0,24,37,PTCLDY,30,43,RAIN,afternoon,8_two_hundred_million.csv
1/24/2022 19:50,PHILADELPHIA,27,38,0,30,44,MOCLDY,22,28,SUNNY,afternoon,8_two_hundred_million.csv
1/25/2022 19:50,PHILADELPHIA,34,46,0,21,30,SUNNY,14,33,SUNNY,afternoon,6_hundred_fifty_million.csv
1/26/2022 7:50,PHILADELPHIA,22,46,0,17,30,SUNNY,25,34,SUNNY,morning,5_hundred_twenty_five_million.csv
1/26/2022 19:50,PHILADELPHIA,22,32,0,17,34,SUNNY,24,37,RNSNOW,morning,5_hundred_twenty_five_million.csv
1/26/2022 21:09,PHILADELPHIA,22,32,0,17,34,SUNNY,24,37,RNSNOW,morning,5_hundred_twenty_five_million.csv
1/27/2022 7:50,PHILADELPHIA,18,32,0,26,35,SUNNY,22,39,RAIN,morning,5_hundred_twenty_five_million.csv
1/27/2022 19:50,PHILADELPHIA,18,35,0,26,37,FLRRYS,22,25,SNOW,morning,5_hundred_twenty_five_million.csv
1/28/2022 7:50,PHILADELPHIA,29,35,0,22,38,RNSNOW,14,25,SNOW,morning,3_seventy_five_million.csv
1/28/2022 19:50,PHILADELPHIA,29,36,0.02,22,25,SNOW,13,28,SUNNY,morning,3_seventy_five_million.csv
1/29/2022 7:50,PHILADELPHIA,24,36,0.28,12,25,SNOW,17,28,SUNNY,morning,5_hundred_twenty_five_million.csv
1/29/2022 19:50,PHILADELPHIA,22,24,0.27,11,28,PTCLDY,17,37,MOCLDY,morning,5_hundred_twenty_five_million.csv
1/30/2022 7:50,PHILADELPHIA,12,24,0.01,18,26,PTCLDY,25,34,MOCLDY,morning,5_hundred_twenty_five_million.csv
1/30/2022 8:07,PHILADELPHIA,12,24,0.01,18,26,PTCLDY,25,34,MOCLDY,morning,5_hundred_twenty_five_million.csv
1/30/2022 19:50,PHILADELPHIA,12,27,0,18,34,PTCLDY,25,39,MOCLDY,morning,5_hundred_twenty_five_million.csv
1/31/2022 7:50,PHILADELPHIA,19,27,0,23,33,MOCLDY,29,38,MOCLDY,afternoon,7_hundred_seventy_five_million.csv
1/31/2022 19:50,PHILADELPHIA,19,35,0,21,38,MOCLDY,28,46,MOCLDY,afternoon,7_hundred_seventy_five_million.csv
2/1/2022 7:50,PHILADELPHIA,23,35,0,28,39,PTCLDY,37,46,MOCLDY,afternoon,4_hundred_million.csv
2/1/2022 19:50,PHILADELPHIA,23,40,0,29,45,MOCLDY,36,49,RAIN,afternoon,4_hundred_million.csv
2/2/2022 7:50,PHILADELPHIA,25,40,0,39,46,MOCLDY,39,50,RAIN,afternoon,2_Fifty_million.csv
2/2/2022 19:50,PHILADELPHIA,25,46,0,39,50,RAIN,39,44,RAIN,afternoon,2_Fifty_million.csv
2/3/2022 19:50,PHILADELPHIA,38,50,0.21,46,51,RAIN,22,31,SUNNY,afternoon,7_hundred_seventy_five_million.csv
2/4/2022 7:50,PHILADELPHIA,47,50,0.41,24,57,RAIN,19,31,PTCLDY,afternoon,6_hundred_fifty_million.csv
2/4/2022 19:50,PHILADELPHIA,47,58,0.76,25,32,PTCLDY,18,35,SUNNY,afternoon,6_hundred_fifty_million.csv
2/5/2022 7:50,PHILADELPHIA,27,58,0.51,17,32,SUNNY,27,35,SUNNY,afternoon,2_Fifty_million.csv
2/5/2022 19:50,PHILADELPHIA,27,32,0,13,36,SUNNY,28,44,RAIN,afternoon,2_Fifty_million.csv
2/6/2022 7:50,PHILADELPHIA,18,32,0,28,37,SUNNY,33,43,RAIN,morning,3_seventy_five_million.csv
2/6/2022 19:50,PHILADELPHIA,18,39,0,27,41,FZDRZL,33,45,PTCLDY,morning,3_seventy_five_million.csv
2/7/2022 7:50,PHILADELPHIA,30,39,0,32,40,RAIN,29,45,PTCLDY,afternoon,2_Fifty_million.csv
2/7/2022 19:50,PHILADELPHIA,30,40,0.02,32,44,PTCLDY,29,50,SUNNY,afternoon,2_Fifty_million.csv
2/8/2022 19:50,PHILADELPHIA,34,44,0.02,29,49,SUNNY,35,52,PTCLDY,afternoon,6_hundred_fifty_million.csv
2/9/2022 19:50,PHILADELPHIA,27,53,0,36,55,SUNNY,33,54,SUNNY,afternoon,2_Fifty_million.csv
2/10/2022 7:50,PHILADELPHIA,33,53,0,31,55,PTCLDY,45,54,SUNNY,morning,3_seventy_five_million.csv
2/10/2022 19:50,PHILADELPHIA,33,58,0,33,59,SUNNY,46,59,MOCLDY,morning,3_seventy_five_million.csv
2/11/2022 7:50,PHILADELPHIA,32,58,0,47,60,SUNNY,32,59,MOCLDY,afternoon,6_hundred_fifty_million.csv
2/11/2022 19:50,PHILADELPHIA,32,62,0,48,61,MOCLDY,32,35,FLRRYS,afternoon,6_hundred_fifty_million.csv
2/12/2022 7:50,PHILADELPHIA,49,62,0,31,61,MOCLDY,20,36,SNOW,morning,5_hundred_twenty_five_million.csv
2/12/2022 19:50,PHILADELPHIA,49,61,0,33,36,SNOW,21,31,PTCLDY,morning,5_hundred_twenty_five_million.csv
2/13/2022 7:50,PHILADELPHIA,35,61,0.15,22,35,SNOW,18,31,PTCLDY,afternoon,2_Fifty_million.csv
2/13/2022 19:50,PHILADELPHIA,35,36,0.29,21,31,PTCLDY,19,38,SUNNY,afternoon,2_Fifty_million.csv
2/14/2022 19:50,PHILADELPHIA,19,30,0,19,36,SUNNY,26,53,PTCLDY,afternoon,4_hundred_million.csv
2/16/2022 10:23,PHILADELPHIA,27,34,0,44,51,PTCLDY,55,65,WINDY,morning,3_seventy_five_million.csv
2/17/2022 7:50,PHILADELPHIA,40,54,0,53,66,MOCLDY,29,56,SHWRS,afternoon,6_hundred_fifty_million.csv
2/17/2022 19:50,PHILADELPHIA,40,69,0,53,58,PTCLDY,27,47,RNSNOW,afternoon,6_hundred_fifty_million.csv
2/18/2022 7:50,PHILADELPHIA,58,69,0.46,26,58,PTCLDY,20,46,SHWRS,morning,3_seventy_five_million.csv
2/18/2022 19:50,PHILADELPHIA,55,60,0.46,26,44,RNSNOW,19,38,SUNNY,morning,3_seventy_five_million.csv
2/19/2022 7:50,PHILADELPHIA,27,60,0,21,45,SNOSHW,31,39,SUNNY,afternoon,7_hundred_seventy_five_million.csv
2/19/2022 19:50,PHILADELPHIA,27,46,0,21,39,SUNNY,31,58,SUNNY,afternoon,7_hundred_seventy_five_million.csv
2/20/2022 7:50,PHILADELPHIA,21,46,0,32,39,SUNNY,42,57,SUNNY,afternoon,7_hundred_seventy_five_million.csv
2/20/2022 19:50,PHILADELPHIA,21,40,0,33,58,SUNNY,42,61,RAIN,afternoon,7_hundred_seventy_five_million.csv
2/21/2022 7:50,PHILADELPHIA,30,40,0,42,58,SUNNY,55,60,RAIN,morning,3_seventy_five_million.csv
2/21/2022 19:50,PHILADELPHIA,30,62,0,41,62,RAIN,55,69,SHWRS,morning,3_seventy_five_million.csv
2/22/2022 19:50,PHILADELPHIA,38,62,0.15,58,70,MOCLDY,35,38,RNSNOW,morning,3_seventy_five_million.csv
2/23/2022 7:50,PHILADELPHIA,57,62,0.16,32,70,MOCLDY,33,36,RAIN,afternoon,2_Fifty_million.csv
2/23/2022 19:50,PHILADELPHIA,57,71,0.01,32,40,RAIN,32,46,RAIN,afternoon,2_Fifty_million.csv
2/24/2022 7:50,PHILADELPHIA,34,71,0,36,39,RAIN,28,49,RAIN,afternoon,6_hundred_fifty_million.csv
2/24/2022 19:50,PHILADELPHIA,34,37,0,34,49,RAIN,26,38,PTCLDY,afternoon,6_hundred_fifty_million.csv
2/25/2022 7:50,PHILADELPHIA,32,37,0.52,26,49,RAIN,30,40,PTCLDY,afternoon,2_Fifty_million.csv
2/25/2022 19:50,PHILADELPHIA,32,51,0.95,26,38,PTCLDY,30,50,SUNNY,afternoon,2_Fifty_million.csv
2/26/2022 7:50,PHILADELPHIA,30,51,0.43,31,41,PTCLDY,26,50,SUNNY,afternoon,2_Fifty_million.csv
2/26/2022 19:50,PHILADELPHIA,30,41,0,29,52,SUNNY,26,37,SUNNY,afternoon,2_Fifty_million.csv
2/27/2022 7:50,PHILADELPHIA,29,41,0,27,53,SUNNY,29,40,SUNNY,afternoon,2_Fifty_million.csv
2/27/2022 19:50,PHILADELPHIA,29,52,0,28,38,SUNNY,28,52,MOCLDY,afternoon,2_Fifty_million.csv
2/28/2022 7:53,PHILADELPHIA,30,52,0,29,40,SUNNY,40,55,MOCLDY,afternoon,7_hundred_seventy_five_million.csv
2/28/2022 19:50,PHILADELPHIA,30,42,0,29,53,MOCLDY,41,56,PTCLDY,afternoon,7_hundred_seventy_five_million.csv
3/1/2022 7:50,PHILADELPHIA,31,42,0,39,55,MOCLDY,41,58,PTCLDY,afternoon,6_hundred_fifty_million.csv
3/1/2022 19:50,PHILADELPHIA,31,53,0,38,55,SUNNY,40,50,PTCLDY,afternoon,6_hundred_fifty_million.csv
3/2/2022 7:50,PHILADELPHIA,40,53,0,41,56,PTCLDY,22,50,PTCLDY,morning,5_hundred_twenty_five_million.csv
3/2/2022 19:50,PHILADELPHIA,40,58,0,42,48,PTCLDY,24,42,SUNNY,morning,5_hundred_twenty_five_million.csv
3/3/2022 7:50,PHILADELPHIA,44,58,0,23,48,PTCLDY,31,43,SUNNY,afternoon,2_Fifty_million.csv
